Season,Temperature (°C),Humidity (%),CO (ppm),NH3 (ppm),C4H10 (ppm),CH4 (ppm),Air Pressure (hPa),Light Intensity (lux),Fungus Present
Rainy,22.337929570582993,113.22772839842173,128.81104563553083,5.649448202732558,18.800879261289595,55.655454166561256,1014.7217666367737,298.2162499592457,1.0
Rainy,18.26827132733432,78.37837157157276,50.543796182835166,4.216707670139945,7.6242040129268975,25.708053371048134,1012.2891079103439,358.7830814614477,0.0
Winter,17.721284250208708,52.46456626948868,133.48176493109827,10.296733973417046,10.496705929134919,54.00394918073085,1017.188370654039,356.9644312193081,1.0
Winter,2.599121383133101,16.33419511039833,45.53311192901931,2.3321623794573214,13.537111379941397,35.05549266585151,1025.8865959804089,404.610501714267,0.0
Winter,9.78966088234447,52.4872985329915,124.10689938853362,10.668712149906158,22.18155215321149,61.219677374278255,1027.5987686372453,344.1662511554407,1.0
Summer,28.717553351672983,80.84488788647462,59.3539929057802,4.70205667047128,8.80301156733311,30.589750854462707,1015.4029791201488,1018.0849855930845,0.0
Rainy,13.01337564172898,58.38644472344798,25.32889225407454,3.7015592222265665,9.980678062202598,31.554570102312187,1011.1412059879476,409.11707555053,0.0
Rainy,21.898679604801494,91.7739545003406,122.30960861574066,6.519433258529686,21.03565399179788,52.65284155632571,1007.7126527791131,418.30453064582895,1.0
Winter,18.804672887068122,48.77799046884035,140.22982225177842,9.197435739542058,16.530388905387213,34.343363028423916,1030.1590841711197,309.74510840813423,1.0
Winter,-5.4652217820504045,13.535441653391825,69.77476086787496,6.101984482735868,8.545287754719887,31.66670360013353,1021.763088142976,274.40641122216795,0.0
Rainy,22.48224373353514,56.25866077177258,32.22003782067905,6.954203897258266,12.177321728024587,28.071900161312072,1009.2581187450065,617.0780813504537,0.0
Rainy,22.812467475583496,30.54477561306961,77.80872497731096,7.06552475462197,12.900014594276502,31.2762088832988,1008.841549319382,416.2077259129104,0.0
Summer,28.771306106440058,97.6032183877122,76.52240071182055,9.793536564963587,18.536572705123614,39.840045688319705,1025.5840152748192,534.9159691720639,1.0
Winter,12.967825056793568,29.675743082577377,46.95107345058453,3.9455223398323795,8.031088666448674,34.622871649840015,1030.451611041904,206.98284694825006,0.0
Rainy,14.974006986695803,101.43239177650473,35.24012145715844,5.5858613058608935,11.918131579036249,30.834532546351692,1014.0337072354102,434.35066127309324,0.0
Summer,42.51699150883575,100.10792088527595,103.08987331190502,17.952017842868194,25.518600068612983,47.15210590484605,1012.9698542279364,640.9741606760263,1.0
Winter,3.8399719589082464,37.62453697119191,53.8726186649901,5.0388219478647125,13.139548478045551,31.36076767874638,1027.2167220394224,369.4839617446264,0.0
Summer,42.97252531612486,113.32557043479201,76.1095412046793,10.318245307482588,20.77577671432678,51.20634760893454,1020.9258151571967,1285.9039317051984,1.0
Winter,0.909330068765791,25.16113745880772,50.98025542580895,3.351068024418445,8.627064097489406,30.582450904614163,1029.3650788760685,239.5835432765512,0.0
Winter,19.48598776136773,42.347258667137325,101.70460903471132,3.918362770864695,23.843683257951096,50.95442077863323,1027.049791198071,97.83974965417283,1.0
Winter,26.269679581471205,66.46551420623042,65.96336661414647,5.242606595480889,18.5967303625745,52.402088748456706,1018.2366950244938,385.6643474613828,1.0
Rainy,17.29299783597836,74.87340052566083,95.22761486861815,7.130930959798706,15.163117611269149,33.219018520657286,1011.7687079297583,321.81135523097447,1.0
Rainy,23.97912621120626,109.66082983882484,96.41629336871068,13.500770300664872,17.227309383730027,43.07096348872847,1013.5087566169465,710.9263396715895,1.0
Winter,18.802852285132744,58.11718399281575,93.76493321931316,1.7060095152399022,16.55747383464613,64.19302649277867,1026.8603889134852,138.2519239834934,1.0
Winter,12.454277252815498,49.86296613797205,95.91756830372785,5.195330380604982,19.990076879309857,57.60491623505693,1025.6393624770546,397.92626280144526,1.0
Winter,7.842207442460605,28.273386191417437,53.505236793719256,0.6641851550364475,6.067547173575996,39.16057546560153,1021.8653094122769,185.11095341802007,0.0
Summer,32.04717212025455,70.4433750198634,43.67334703418554,2.972412518060554,12.804244388624042,31.84632767328095,1016.693125788183,961.0214376654656,0.0
Rainy,13.680884617381134,65.0604816530809,51.31408422273098,0.16920214173928994,14.773559191187987,26.7427126984758,1008.586212424157,582.9954144358679,0.0
Summer,28.49725045303271,76.0413338802134,44.184247002626485,1.3586810136013923,9.137709375321377,25.0217879637792,1019.2157518629824,1133.5707826575645,0.0
Rainy,20.53878493081173,49.139094569609256,80.07781265928244,4.526162027823786,15.121916314739039,26.565407529399852,1004.9031252361724,416.86806796755593,0.0
Winter,13.868327918046619,53.33122056942204,105.89056650018459,8.520380238133901,13.752525567868952,64.9904548104167,1017.9114475290364,514.7627818781481,1.0
Summer,34.07356170561146,96.41257140087463,79.88797248621069,9.56457636928425,22.922620259187173,45.69572301199284,1010.3846380184222,1073.7834405816493,1.0
Rainy,19.127861371384384,78.40349186972685,63.17259679489486,3.388916865892141,12.886587910172413,34.824172319099915,1005.5354521516698,619.4147603083317,0.0
Summer,23.615204528864172,53.4296327477665,34.83444304931404,4.714346722809699,9.588698432829334,33.479806276518026,1012.3189785972992,1075.7958724726861,0.0
Rainy,18.26787037118926,63.67870029985831,61.22741288239395,5.462769594926233,4.902276743280866,34.327656510393886,1011.6616701660264,272.26431969008297,0.0
Winter,20.81926951171312,66.70021988320224,91.08244418715076,0.5661222260375549,24.571065004916523,58.006528811128376,1018.4386808372344,286.5925389152721,1.0
Summer,39.928649978399314,84.85240506814148,55.59157982129748,18.992400435690588,33.49164417968544,40.99078881445847,1000.1662346562963,728.1597462673353,1.0
Rainy,11.823375383780274,76.16057022528538,64.0330512568846,5.306380021209046,-1.8200251338862028,34.68367161683686,1016.6541971999144,213.91370282815126,0.0
Rainy,15.369743039759014,82.07368449699524,72.70936578696447,6.504916511022788,9.835808070548529,31.766786361444545,1020.1581222210228,391.88882156333534,0.0
Winter,13.755434412835328,61.886187158289154,95.01286838887474,1.602577708217705,23.994124042816402,47.13730310511218,1024.2681691175112,317.5395411522526,1.0
Rainy,25.807952410687218,101.97453107977591,60.47360865672101,12.856559773590606,22.5341311211507,64.83510333485904,1001.7195741686439,452.0077410559412,1.0
Rainy,21.606879320338187,61.46446445291948,60.023357208157094,1.0121353084543658,8.795548879014023,18.897877563794168,1008.1585991345003,595.083616814187,0.0
Winter,23.55650257655232,40.34675530252652,89.00292786945165,9.319786848142602,17.511169564830794,62.43558559582438,1016.0788356352226,278.6242423000828,1.0
Summer,34.58924410803716,102.04506539824723,90.8473350132477,6.417132557879475,13.435157350263635,51.97675566954245,1011.5352149773439,1335.1837575218753,1.0
Summer,34.79921024677828,111.9995737457638,91.52802836543646,14.25562049190119,24.82663333580563,51.29998225801595,1016.446694528215,1385.8539993242566,1.0
Summer,27.672342675342556,73.49416451625072,50.18585114291011,0.9499273709805118,5.0014322859201785,25.394870358867358,1008.4314032760342,903.6858634464534,0.0
Rainy,7.683135005350112,90.07197235749584,47.32556219209025,7.129440523098014,13.289570248067765,36.489038383192835,1014.4571959627675,535.9049251745591,0.0
Summer,21.24549817022091,62.841560171746316,50.95306932735225,7.625448138545323,14.70295107936251,30.68486544799334,1018.0089030164934,1082.1952330028337,0.0
Winter,4.938257453395696,53.3617133231164,29.343636246422022,9.492328123822414,22.92678667397802,36.65713499341193,1020.8621448769982,487.17478592398794,1.0
Winter,2.332553697845418,50.75437811392035,65.4592950398225,3.356442872875456,10.155381015888949,35.30422155849068,1020.8782017354282,370.15071835050384,0.0
Summer,41.484972732805545,104.13771621385585,114.22821158930991,14.321241923493183,20.282553242327783,61.94214483013992,1010.5909075050729,528.307171558507,1.0
Rainy,18.056189778937974,75.15096840518805,49.389748626412675,2.1765667358913943,8.469771581062325,32.564885900349985,1007.7197468547103,531.1985798005063,0.0
Summer,27.849293110196836,93.94051645695865,95.45047480093184,5.906974866699607,24.265826532065958,60.48116759269155,1014.217953606036,833.5221110061115,1.0
Winter,13.177865741944686,53.53565864375168,95.55914862735757,-1.2757286056259716,10.449597427925909,40.24310657294786,1029.627616554512,241.82228379914966,1.0
Winter,-2.394273475729449,27.47752562652064,25.579524629595202,5.691055966333503,7.293967718434511,29.915132030182015,1015.2000873869644,349.7265527541114,0.0
Rainy,11.558096385148213,51.48913677060682,54.89193027890554,3.6245516952228707,7.197734387539546,32.133370201275,1009.9205067778242,435.3137033975933,0.0
Winter,12.523385090080646,86.91624501197805,98.10493707369311,17.290962385905605,27.73928034396005,39.470753805375345,1019.3307413151974,298.638184025358,1.0
Rainy,16.321720110147357,82.48386702755066,40.149332119622954,7.825861674050685,4.121522610773183,34.56506043816092,1020.7833023014196,430.9198579359453,0.0
Winter,11.093551355711506,35.60610426877269,50.098940031673905,6.080014038976462,12.898896559209351,28.019810575283543,1010.4230509775904,375.3500286521925,0.0
Winter,8.556290521901609,39.64508138037069,121.89445768479368,19.423697773935878,26.93996601355048,42.650477272282394,1029.1650159774033,368.0279802794473,1.0
Summer,42.66369456501289,107.38946352939438,121.1473661075645,8.625773496651039,21.997346863010925,52.01738654796044,1005.0442992552266,1231.5039211619915,1.0
Rainy,19.94862740370979,61.2530260537543,44.71796197662905,3.5133280781197325,9.874303632832866,32.846282308236354,1011.3467860391719,567.6522944358458,0.0
Winter,16.106062649586228,28.4714909815779,108.89203882728815,10.242267477113742,27.735165319376765,51.63953890211463,1020.4880225767988,203.88449647373812,1.0
Rainy,14.273310184121764,47.42447568849356,47.52598851328186,6.105294680597569,14.477993748995624,37.572825922777234,1012.9466414674571,485.8190964378466,0.0
Summer,25.963993962531344,59.624967817652745,50.369710673158146,3.8621902938211505,7.855282458851256,31.189289670140038,1010.0267428501439,1019.3867251461478,0.0
Winter,2.1865690544554752,26.171035057194583,57.14222993620601,3.184070955956069,19.55030175482549,27.581733463747657,1028.367181147059,440.62797102653604,0.0
Winter,18.878112287884786,32.7798327703561,68.10014747703583,5.805322911692393,11.392900919265672,34.24862828422391,1026.602303469843,238.06565773062619,0.0
Winter,11.374625314967492,49.84644262484243,92.312136180663,12.837428642844902,21.96511391652363,50.80084146526051,1020.2266340438101,303.16380775791725,1.0
Winter,24.386102748832563,57.02114139176752,94.62573107858779,-0.21913758163115027,18.25109334046338,42.41648015738171,1024.6055346022358,273.3904456967241,1.0
Winter,20.433844822685973,25.393813777772685,87.7459597901071,6.381845018447102,19.78050447018107,45.041202762606815,1031.7354544656998,416.2722919654378,1.0
Summer,36.20376589744284,105.48707126416564,155.10435487439804,8.635777268299346,14.92917890936516,38.902498721117254,1019.8054672861604,1535.9257387800005,1.0
Rainy,15.470301687134947,58.99893596756917,41.2483296112556,3.1616868505618116,7.8858894881439845,33.68446033009252,1011.8909025401473,548.8096818678686,0.0
Rainy,31.317656456997607,63.44080768645511,92.59411297291837,13.302468245870234,17.745841519684955,47.95594157551353,1011.0258656138927,691.6084348370903,1.0
Summer,38.79484610246634,111.15582823548232,129.33081718557207,11.996588008595655,11.863441360263423,69.26285854855394,1017.0125810486766,938.938169296287,1.0
Winter,10.24558069646942,7.905925118583713,61.39967629759347,4.129968351860285,8.426706571302567,36.032866990152016,1015.9166833387452,308.84605950269327,0.0
Summer,39.69141902987999,87.36713895821418,121.40730320459859,12.550621806250374,30.556481670497924,62.205506039312326,1005.4812029717771,806.8664172305538,1.0
Winter,5.816513955731407,33.32129680293145,62.38898891908114,7.995406937342516,9.396797562787402,27.240898543529063,1030.754906315444,296.4195322500353,0.0
Rainy,15.74004172810584,100.09079153228143,70.30116309005089,15.62835831868884,25.842316561260013,33.06797764949656,1009.7454675335758,468.89225052518054,1.0
Winter,12.401482518892436,20.124670732679157,52.567426262356,5.433956761960757,2.702571512761901,30.642652895112764,1023.0398665905776,444.7899474979251,0.0
Summer,31.686881205270765,90.70755579701338,92.68988126029468,6.270289367621993,9.673486124796948,33.34874703695955,1007.1991458743503,1102.7042738509472,1.0
Rainy,18.218808268573916,84.43767263148224,80.93653162609729,6.773734661824609,13.21269336111903,23.23657350604286,1016.1711572971722,674.2326769795783,0.0
Summer,31.722169540415024,76.92192249458695,58.04731590681994,5.920844535968778,8.631297986174516,27.48587640532192,1013.3481826875318,760.8367126191858,0.0
Winter,19.408282302562302,46.642860436116074,96.36555010975255,11.516889043500552,18.117667364590684,38.89396281534275,1022.9840114080334,183.67182877317325,1.0
Winter,-2.8012806475439884,35.652184478220725,57.93401120456255,2.882491580593095,9.80262427555798,33.1857833634865,1022.6428890647691,341.9391140648787,0.0
Winter,1.9681885566487978,49.4770964247424,47.36501350381903,5.295441556003652,12.950108900472724,34.12115478096124,1023.0212730545325,566.4895486173768,0.0
Summer,40.23549151306077,105.45088474084753,89.07916402366558,1.5251328074169361,24.972791178708107,53.69263777649905,1010.0752693744148,1101.1077753806417,1.0
Winter,15.848925582273779,47.54316518608668,108.75266860145953,10.637407938968426,14.913527011545987,55.302076068713475,1021.5672512791091,308.45742222594544,1.0
Summer,42.506668259777435,111.3185689908911,114.0298956384943,16.6848453677798,23.3734748890431,45.033489478717534,1009.5986647010965,890.2389954445663,1.0
Summer,24.3440992286758,78.32346371472003,41.79172339601041,3.4678390877061407,12.641413316285181,30.50161477878073,1019.2512275968444,1020.4956964066064,0.0
Summer,35.93383382238539,83.77455193755586,92.23306123397683,1.154748481303006,25.261055779785295,46.6421406102025,1010.8681735736707,832.7322927007424,1.0
Rainy,24.457453023891194,72.4444719631516,103.93788425844028,20.951938813872246,5.596382511962785,32.88301131098767,1013.2799977032448,601.0402049800149,1.0
Rainy,26.58298971408453,101.02207791316913,117.19183903776516,12.393573958983989,35.274545960147805,41.94680138259355,1007.5160813528007,567.2072589235456,1.0
Summer,24.775402309227836,75.34741233539025,88.80907183767965,3.1376842996867973,3.642095896935377,32.44330768630238,1014.3591541486676,869.9741913145697,0.0
Rainy,18.38508910908654,92.33868637538221,117.65844906021184,10.837667727498504,21.294581949201206,52.644120347898124,998.8545278554029,145.09397441578335,1.0
Rainy,34.97612758728237,114.87619828647777,124.00436382624449,11.135084041163768,14.517307704330786,49.92864479891317,1014.6357057354093,444.70763329091733,1.0
Winter,1.3604833040092807,37.39942716268342,42.13934641525712,6.643891087824797,6.491984718076072,35.96265414169409,1026.9406811493834,210.88487957003025,0.0
Summer,29.273136552753513,46.43724586658843,46.96335238724996,1.1224001812368445,9.817394867739395,42.825770292998456,1010.0549778085699,864.0304130693098,0.0
Summer,28.878508818553172,108.1830232485267,105.28536543291273,10.620878423723067,24.4262816043298,53.353172563973075,1019.1454922000917,995.0604713830015,1.0
Winter,-0.4628835552222297,21.181184368379075,67.26888507100095,6.025787963778591,8.348693045411983,36.88243874507916,1017.000536671625,394.54536897051025,0.0
Rainy,13.116509470741592,29.82847273158456,67.44324000747982,7.082850059302486,12.84958002136233,26.514246346666106,1010.8690216491331,588.7329057938592,0.0
Winter,14.608431582852825,52.23371194719892,65.82009175776035,6.408255701513604,7.624673584634802,38.891132760372734,1020.2315078338078,211.84900353254807,1.0
Summer,27.872808587683576,82.84888687494185,50.45403006662929,1.6969205731396184,12.36668389235346,31.314930620523576,1015.759594318784,1184.485550123662,0.0
Rainy,19.948159494312982,79.94808816806773,44.21210447128099,5.964827013211312,12.8444724932288,25.319022302112824,1010.8747879712377,624.9644592191165,0.0
Winter,19.773915483475008,49.06725416183098,78.14943676377132,7.797993346313691,16.904857496345972,53.73512579718445,1028.070356794924,396.84065655206933,1.0
Rainy,30.424797837976865,53.787746395997395,117.45897984092996,12.68742299954393,11.660349110892126,30.233781048759088,1004.9529946830405,500.74814637928284,1.0
Rainy,17.2363914707757,84.9092899186735,69.31195864780578,8.449587135955296,18.245084540693348,50.964472720705366,1014.3852788372311,383.6405941454366,1.0
Winter,5.273299855673778,31.808545322894894,64.34591493088504,8.91726023928208,9.226018147243842,20.713395274421085,1026.496698578194,266.57384983532774,0.0
Summer,38.62883311949346,85.18834468860318,74.41938527560427,-2.7677479802794913,26.840471184074488,51.84827033621654,1011.5992381712409,759.1340345642079,1.0
Rainy,16.370759421801257,50.10182065419596,63.352517535671126,3.5063741930197097,6.910879459985514,38.08727709752269,1015.0505405468953,377.7544167522279,0.0
Rainy,15.743020990636724,69.06078784432569,32.88567297013259,3.6277562844611477,9.811130474607227,31.7422506806341,1005.9383874913032,359.0709976115329,0.0
Summer,44.48396491326974,97.87124165201824,92.86653731640257,14.868111247139234,16.246351964972007,62.09010198900997,1014.4897180468557,1024.6037347053511,1.0
Rainy,26.592303869608244,54.92298810795981,91.20508235058794,9.504763714999957,19.299486457197453,42.296990726580134,1013.8318411854929,262.8472007321242,1.0
Rainy,31.162529243258092,101.39507804628182,90.90646580172782,4.852219524851385,24.97774838741643,48.14225152112192,1022.8321921398389,582.7996856706066,1.0
Winter,14.232564245425849,21.650549509382074,41.820085314106585,4.645948555132138,8.304534566299687,19.084275547435897,1036.9130936182808,398.2110785982618,0.0
Winter,2.7020622703186996,33.6875399181648,44.5488013062826,2.847856264110063,3.48122629612387,35.99424035689435,1021.7867095377134,305.2103721232029,0.0
Winter,7.972079584612802,47.28096299684408,119.01721915531434,10.038205429682328,21.367293248406412,55.529966399924376,1023.4144698191678,349.24609306714655,1.0
Winter,14.360664815918947,37.824771675898816,127.11656941173212,5.881501124000403,20.570370835469713,45.932415355665825,1026.3340579766357,285.4997492342245,1.0
Summer,20.840144459607345,84.57409845232189,63.450616675530554,5.125890193083987,11.916769067123655,32.49863136492325,1011.4337543595801,1092.923992069027,0.0
Winter,-5.6166640517852695,26.485416350290823,28.133354090371075,2.7290313300819817,10.535839592296615,31.362548831918865,1030.8490850878352,367.16112165149576,0.0
Rainy,27.128652156475262,86.1984256931832,94.25382735336719,16.884491315065905,15.225187011629192,35.2490192305839,1012.9378719251977,531.094688557046,1.0
Winter,9.031854553174785,55.5747106237369,111.18276375758683,12.972445649418244,21.983844294184877,49.37165525258527,1020.678347687654,478.67808359075195,1.0
Winter,12.204073209975814,44.03973256311387,77.10904949224918,2.774740925002881,10.608755376423238,31.234856641324093,1025.5744659868387,417.83439937527913,0.0
Rainy,13.367811625238447,69.54892450371982,68.84292823974477,4.791413162324329,9.854364360802967,28.573747507341412,1018.7146809619884,565.0769821929391,0.0
Winter,16.074591435706978,54.01408625984562,126.72039373516631,11.230532078911512,21.36869688753744,60.438755748567495,1024.9860727535552,241.50955597171213,1.0
Summer,22.422825676593074,66.92619943715889,81.95156399481438,4.6600416275781384,6.450908004046449,35.50195912027733,1013.7947053308401,1299.8575516951373,0.0
Rainy,12.446022845583666,54.157787194639695,39.23973554479488,3.4494324787298343,6.751294944443,29.762704175109103,999.7440949137998,481.1705679284293,0.0
Summer,30.417742616639348,88.70962760129294,55.86927435681311,9.709422795488184,7.791408746851977,28.33498514006845,1014.6985074223281,753.726614781233,0.0
Winter,9.611936159555327,31.910138254609226,30.276334078161746,3.2556820325742217,10.606183806466852,26.900625042751273,1024.7534523335707,257.73639374374113,0.0
Rainy,28.865663132819236,89.97267572728873,73.98857220313636,5.103637043541796,15.222168519155446,45.36002335838021,1016.5772752922038,382.5518907698555,1.0
Summer,27.712521148322576,61.91746744575629,55.54968820821121,1.4440489305952982,8.102667423808064,32.634642655205326,1009.1490646227883,1306.9892548063021,0.0
Summer,37.26185898124867,94.99686327388225,72.5233035020268,18.983326008375087,29.55803033531661,56.03781469552959,1018.0424582433903,893.0455487884392,1.0
Winter,5.931302286990957,46.98073366275922,62.597384469709,7.067599788083499,7.788550319691689,31.03928321683734,1034.5763653864183,270.60136786175394,0.0
Summer,24.250168544145694,59.748943589856395,47.44111002814897,4.410471851548935,9.144524409534165,33.388832830904015,1023.4582520419883,698.3315876238605,0.0
Rainy,11.352463868962664,61.39560739149308,61.29475153375947,4.571479207908557,11.820940241886504,29.61014595102103,1023.71008380028,456.14314292145434,0.0
Rainy,25.96132058552029,99.69656549987543,111.2803560560365,4.916181585484022,20.94293881779967,43.2863756710053,1013.1269222692684,522.8189967326892,1.0
Summer,31.143640276144602,86.88061876251061,65.13143760699703,3.230822106381007,12.018180933270068,37.85195920168908,1016.3724145381422,985.7827734429372,0.0
Winter,24.6659711075882,50.0562720524441,82.34736167364196,15.641545272813355,22.929457156849068,64.01928253102732,1026.4520106871807,501.93716110532444,1.0
Rainy,27.19074672571153,79.83709435555647,110.97520255782861,10.98161917163664,19.937275032983393,41.54564234103454,1005.6769351641993,509.3325180333198,1.0
Winter,6.747423038063363,8.705993688750166,50.790368376329674,1.8817944513246725,10.333678775427856,24.628936036769232,1026.7854930203691,222.5586484477622,0.0
Summer,36.10160929002441,66.96079655760579,66.63649198215079,5.593167674301606,6.579408406731645,38.16122629449433,1009.6355494214254,1243.2254495343202,0.0
Summer,30.58816220801979,73.6221413880772,56.93821884196625,5.158147715925226,8.07970104484928,29.631739868711215,1015.8405073063079,880.9894587418203,0.0
Summer,34.4217585880588,93.67366253617426,66.34682611754629,12.495479080688746,17.93288114681779,52.496094582097115,1018.0927817848897,1102.7218588830444,1.0
Summer,36.53844113867726,72.0740525009239,45.723567262574925,4.5508899168186945,6.175445286963092,35.90159158493055,1012.7888723699592,1053.6586437913072,0.0
Rainy,21.351346891218974,77.12010680601051,63.233450004551415,5.233302120841294,9.83735003448924,31.98245104300875,1008.2653627608232,492.7518009022691,0.0
Summer,24.185439033118822,77.20323291690919,44.82294154285114,3.9631287362449923,10.869232080742105,29.223135058910007,1013.9680047127973,1173.635854610644,0.0
Rainy,12.37700751131979,73.61424371342947,58.32942025122942,4.950977393063995,7.244528074680188,23.409498995189505,1012.6169707571355,535.6909457199125,0.0
Rainy,26.469742171047162,82.48337901738317,100.80025368027549,7.320777338467492,16.35724487095338,45.5130941942843,1012.2848983142309,535.6639449408674,1.0
Summer,33.05911590729386,100.56553124533758,113.0461230322046,13.454554786960964,19.13812521273169,40.75074184280726,1007.8751441409229,1002.3472739443872,1.0
Rainy,8.10142808149437,63.38550911756099,34.49770667499658,6.576988079023617,12.607288229085093,27.48596989282829,1011.1099466423944,669.4003083027482,0.0
Summer,31.587704095087,63.53449836292542,42.500562541870465,4.533728134909897,13.037905763205824,20.8094621747058,1013.1241313758222,1307.0655466753226,0.0
Winter,4.135284194939981,21.449473433805764,32.92112527774885,7.475919113283274,13.581927742263982,29.869646152112058,1021.4555402382088,390.6286226373594,0.0
Winter,11.72986195327567,46.36645904892042,83.12954378280219,2.916216801127284,22.16533343239985,31.03106405502941,1019.7376415343446,547.8969543399414,1.0
Summer,27.75993049791878,107.00078956426862,98.80347712940193,5.166490546486701,12.135053714635696,56.11070905110571,1009.7715251456104,1293.4751976655357,1.0
Summer,33.54094365542228,106.70198709196603,101.656651410362,6.064129650065018,14.38060797437203,44.32552718771648,1010.9781924911869,1268.266013909936,1.0
Winter,17.115481219967123,41.93631323287585,74.19026060887344,13.707075473310525,19.873556435641994,53.5082176702292,1022.6559464040282,447.16694130232463,1.0
Winter,15.578877523557368,32.89460120141266,51.44566622064628,6.737046386994042,10.931190790798704,32.56001371558786,1026.0543633198874,314.164474550769,0.0
Rainy,16.675633846938716,54.138777975118266,49.80115832978372,2.066894921678484,10.589245760583463,28.964830261589608,1003.2684623429147,680.0731204175064,0.0
Rainy,13.306497946972119,84.20481769787338,53.43111964489526,4.5800036423195625,11.674009767639294,28.470777774666495,1008.0029284812224,831.6518214871212,0.0
Rainy,9.789283302950249,77.3989624017605,79.09049321469406,7.341618002261162,9.151414093699236,23.918941250487663,1018.2200428561159,517.3954076901153,0.0
Winter,2.5417319942070846,32.64108569706497,64.4886200657914,8.233569936641521,3.689483810469591,18.915102331394888,1030.9295126499885,379.1422537524123,0.0
Rainy,12.965602759988816,52.629817054736044,46.02246566363146,6.797967955960612,8.397957504292002,20.59568342199229,1014.5606578475134,457.9208901882179,0.0
Summer,38.95831346981468,102.08303847201064,144.25062078794485,9.954088233074305,24.81172584633285,66.47877605783674,1013.6225884241048,1342.46093748752,1.0
Winter,13.150397160467579,49.74907943011005,47.72510116747216,3.13669442982534,9.656193882747484,26.878470743468206,1025.812811549734,313.9217476105493,0.0
Summer,32.55641562055371,65.77975674822818,30.181493935044628,7.439065871896517,17.039203971980196,25.716936782249945,1013.1555947851698,1150.1483585327685,0.0
Summer,32.09159543025678,90.49987142004187,85.01284621154446,8.917384012319133,20.427973519722627,45.10585765505579,1015.8172387330874,674.3491904569651,1.0
Winter,10.350761434923951,56.169688394565824,100.25967657805832,3.222688347421741,25.248435095045977,41.881084696160016,1025.4400569107997,40.719154613022624,1.0
Rainy,26.834435043398734,69.01686958170447,79.65928954615315,14.8415868303235,19.002790579113107,54.15521706821979,1011.0784072978372,359.59089843887875,1.0
Summer,32.94781666431289,62.32663034033429,46.64496088703126,3.5893433381146655,6.594519610942525,35.19816164650558,1020.5515358787407,842.3525069658834,0.0
Rainy,13.214400807391545,88.24785887130275,41.757531227651754,5.283524461518385,13.37835700640975,31.592593423081087,1003.9768258366537,604.749290788762,0.0
Summer,19.72489622311408,76.75365240655334,66.13392362297495,3.7940843822371635,13.073038605957475,27.891154561170467,1013.4746223044888,1026.6968990829023,0.0
Winter,19.01974070986275,59.24214692914665,107.94155198981336,3.2708435206793016,22.476047773201024,57.5291095372578,1020.4912423729398,396.6539809236512,1.0
Winter,19.032386149615625,29.873246860109287,81.46023636050964,8.064245181971579,20.712498738930012,52.945076629833075,1030.4472041579015,260.8408782952909,1.0
Rainy,31.268501540769478,106.55133528307829,114.40137845561034,12.345932559432605,20.64670963436349,50.41304499702931,1010.9990384196542,185.98592300629798,1.0
Winter,14.24411163323817,51.41601012580132,139.85964239688983,15.211467368512755,24.52217175338254,57.42410138768464,1029.0112137663375,257.7468690516,1.0
Winter,12.612350735006483,39.975733184290306,87.11766679027807,7.658494286713143,6.476477397875373,52.134918316969355,1018.2525614785986,294.45404146691465,1.0
Summer,30.855024945389637,93.02661579692673,95.28060025578057,13.481614310401618,20.975384627113012,36.72201326520569,1003.2214825493633,759.4656984456016,1.0
Rainy,26.486570101406116,99.88574550669038,70.00772460623973,3.6838462044168194,13.73288857459042,57.9109136491778,1002.4687137564238,407.5175878277352,1.0
Rainy,30.20052889741705,81.9903463276727,121.4892429684418,0.5818254416706736,22.605028957173307,32.9543493849532,1013.3963054613644,520.5395255778773,1.0
Rainy,29.373176746337077,101.34238415817525,92.63292698910959,5.027931314183381,23.501666684066567,34.098261250897856,1012.143039676049,505.01860174371103,1.0
Summer,43.03672788009996,105.70610559979187,115.93403854141484,8.368831477793202,16.60509826768434,50.635419045609375,1014.7158157389653,1007.8711509988391,1.0
Winter,3.042621741178545,34.32511285827717,62.87619063652591,7.454005147256296,13.970950193124605,41.50847475640164,1025.4265835258864,365.86369702645237,0.0
Winter,5.19872124593415,22.772938642972456,63.34354884211624,3.4338492220231522,8.505163668681526,29.490630134455564,1030.8436613567117,405.73044125909144,0.0
Rainy,29.94783567394747,83.46580121226069,110.85129055809594,14.014825216975641,22.64401745365716,49.35551533820017,1001.0568842084289,311.06314154300895,1.0
Winter,0.012140416884907523,32.1547675941943,62.225512012898236,4.467431883574598,8.247908471614899,26.640590079439974,1025.952941938131,335.76191376989834,0.0
Summer,28.13851197275961,65.99188258988636,31.93869574743205,4.466120625720748,9.446636588036295,29.739682294003757,1020.8087115025288,908.7056968098979,0.0
Rainy,26.579704426509316,99.40801015020108,110.12094216622542,11.79127785873005,18.555639140619963,66.11554530310613,1011.3103798340672,528.1861897701967,1.0
Rainy,31.820861351993127,86.50131948848488,143.47017926591295,16.82010019647331,33.04048223947768,60.87673202944817,1010.1171588759438,560.8363205099522,1.0
Winter,4.747343872168479,41.53181152242662,98.52454272540616,10.856899733617709,26.778343291136444,48.71155510582157,1035.571881339854,262.50139897267337,1.0
Winter,10.544011713251324,8.982236195602866,58.48683929362828,5.30040875767268,7.664423616414544,23.939129163136514,1015.2764671664265,259.426408734845,0.0
